时间戳,栋舍编号,温度,湿度,氨气浓度(ppm),CO2浓度(ppm),光照强度(lux),噪声(dB),通风能耗kWh,加热能耗kWh,降温能耗kWh
2026-06-14 19:26:50,3号栋,24.03,63.45,16.54,2179.28,4939.54,56.8,55.54,0,27.36
2026-06-14 19:41:50,3号栋,23.31,61.35,17.98,2301.73,5019.79,59.61,56.09,0,31.19
2026-06-14 19:56:50,3号栋,25.26,63.68,17.17,2089.71,5642.87,56.14,60.11,0,35.19
2026-06-14 20:11:50,3号栋,24.38,63.09,16.72,2149.14,4807.2,57.61,53.74,0,30.49
2026-06-14 20:26:50,3号栋,24.09,58.09,17.04,2342.83,4499.57,64.26,55.22,0,27.11
2026-06-14 20:41:50,3号栋,23.81,61.59,15.47,1906.92,4264.94,59.32,74.19,0,47.62
2026-06-14 20:56:50,3号栋,24.68,60.19,14.74,2156.42,5430.49,59.18,49.06,0,25.99
2026-06-14 21:11:50,3号栋,23.97,63.13,15.73,2324.97,2775.03,59.72,70.59,0,23.34
2026-06-14 21:26:50,3号栋,23.17,58.01,19.31,2044.25,4032.14,60.72,76.71,0,28.77
2026-06-14 21:41:50,3号栋,23.32,62.09,18.7,2154.25,3434.18,56.43,49.45,0,36.92
2026-06-14 21:56:50,3号栋,23.43,60.53,14.7,2205.29,3791.89,58.97,75.21,0,42.3
2026-06-14 22:11:50,3号栋,22.47,62.4,14.57,2138.63,3585.45,59.09,63.54,0,35.38
2026-06-14 22:26:50,3号栋,23.42,60.45,14.87,1900.34,3003.85,63.44,53.79,0,20.45
2026-06-14 22:41:50,3号栋,23.44,61.52,15.74,2470.09,3705.37,58.45,57.47,0,25.98
2026-06-14 22:56:50,3号栋,23.71,61.13,12.54,2178.62,2662.3,63.88,52.2,0,28.71
2026-06-14 23:11:50,3号栋,23.2,61.17,15.55,2272.65,3891.67,61.05,76.39,0,21.63
2026-06-14 23:26:50,3号栋,23.23,62.06,16.83,2463.53,3018.17,58.7,66.96,0,15.77
2026-06-14 23:41:50,3号栋,22.96,61.48,14.29,2399.7,2597.44,59.24,64.41,0,40.83
2026-06-14 23:56:50,3号栋,23.07,63.62,17.53,2212.98,2583.81,56.64,62.6,0,25.66
2026-06-15 00:11:50,3号栋,23.47,63.24,15.76,1956.74,3280.84,57.48,54.15,0,22.16
2026-06-15 00:26:50,3号栋,22.94,64.09,16.12,2099.64,2262.67,60.62,53.66,0,30.94
2026-06-15 00:41:50,3号栋,22.83,63.42,15.81,2176.5,3268.35,63.73,70.3,0,29.29
2026-06-15 00:56:50,3号栋,23.01,60.7,14.23,2077.73,2639.4,60.82,50.79,0,40.67
2026-06-15 01:11:50,3号栋,23.45,61.79,16.13,2076.83,3263.61,61.69,54.69,0,17.73
2026-06-15 01:26:50,3号栋,23.43,62.39,13.89,2041.61,2699.01,58.06,58.48,0,27.87
2026-06-15 01:41:50,3号栋,22.75,60.23,15.67,2221.82,2970.42,61.83,66.46,0,17.27
2026-06-15 01:56:50,3号栋,23.34,62.96,15.26,1889.25,3132.6,59.5,50.45,0,18.39
2026-06-15 02:11:50,3号栋,23.23,61.28,15.29,2171.6,2879.42,58.64,66.95,0,27.2
2026-06-15 02:26:50,3号栋,22.44,60.8,13.99,2241.71,3590.23,56.2,68.81,0,21.1
2026-06-15 02:41:50,3号栋,24.05,61.65,13.64,1959.89,3604.86,58.73,61.06,0,42.9
2026-06-15 02:56:50,3号栋,22.93,61.87,18.97,2242.39,2627.51,60.52,49.83,0,41.25
2026-06-15 03:11:50,3号栋,23.18,67.68,19.06,2028.96,3921.62,61.02,69.43,0,33.54
2026-06-15 03:26:50,3号栋,24.22,61.5,15.4,2118.91,4340.8,60.24,65.02,0,36.36
2026-06-15 03:41:50,3号栋,22.57,62.37,16.57,2522.05,3147.32,62.63,62.04,0,33.91
2026-06-15 03:56:50,3号栋,24.43,62.87,16.93,2236.74,3669.87,59.46,55.06,0,29.64
2026-06-15 04:11:50,3号栋,22.84,62.6,15.89,2121.04,4648.09,56.65,80.71,0,29.18
2026-06-15 04:26:50,3号栋,23.93,59.81,16.18,2465.68,5056.17,61.22,67.43,0,27.13
2026-06-15 04:41:50,3号栋,23.28,61.34,15.66,2398.04,4692.9,62.74,73.62,0,26.35
2026-06-15 04:56:50,3号栋,23.11,64.52,18.85,1915.04,5292.83,60.28,63.16,0,42.92
2026-06-15 05:11:50,3号栋,25.16,63.05,17.07,2311.56,5067.87,59.4,53.56,0,27.66
2026-06-15 05:26:50,3号栋,24.31,60.47,16.4,2123.49,5519.01,56.27,61.02,0,31.05
2026-06-15 05:41:50,3号栋,24.33,61.4,12.96,2259.58,5591.7,60.5,72.55,0,31.61
2026-06-15 05:56:50,3号栋,24.73,62.06,17.5,1872.84,4821.11,62.69,37.76,0,28.88
2026-06-15 06:11:50,3号栋,25.59,61.56,15.32,2214.17,5874.39,59.57,55.96,0,40.06
2026-06-15 06:26:50,3号栋,25.72,61.48,13.36,2083.52,5958.95,60.52,52.78,0,25.28
2026-06-15 06:41:50,3号栋,25.26,63.62,14.89,1921.64,7693.0,61.08,59.96,0,37.48
2026-06-15 06:56:50,3号栋,24.95,63.48,16.45,2206.54,5994.15,56.62,81.85,0,22.47
2026-06-15 07:11:50,3号栋,24.84,61.32,14.21,2177.94,7177.88,61.5,70.57,0,27.55
2026-06-15 07:26:50,3号栋,25.55,62.56,12.61,2302.4,6105.35,63.59,58.73,0,29.62
2026-06-15 07:41:50,3号栋,25.14,60.49,20.68,2376.36,6059.39,62.52,74.5,0,28.03
2026-06-15 07:56:50,3号栋,25.68,61.72,20.07,2029.03,6907.0,58.66,48.51,0,48.89
2026-06-15 08:11:50,3号栋,25.42,62.19,12.65,2108.47,7774.67,57.86,68.58,0,28.68
2026-06-15 08:26:50,3号栋,26.59,64.47,14.96,2203.63,7655.41,60.75,63.44,0,34.7
2026-06-15 08:41:50,3号栋,25.89,61.98,18.72,2317.5,7914.31,60.96,61.4,0,34.32
2026-06-15 08:56:50,3号栋,25.46,64.28,10.56,2170.85,8134.13,56.79,66.73,0,25.48
2026-06-15 09:11:50,3号栋,26.24,63.64,16.52,1781.41,7702.07,61.46,67.61,0,46.46
2026-06-15 09:26:50,3号栋,27.26,61.06,21.14,2193.18,7708.94,58.25,41.06,0,47.38
2026-06-15 09:41:50,3号栋,27.22,59.71,15.67,2207.41,7710.1,56.0,61.51,0,31.87
2026-06-15 09:56:50,3号栋,26.23,62.19,18.99,2127.67,8275.5,60.97,68.66,0,27.54
2026-06-15 10:11:50,3号栋,26.79,62.84,13.87,2440.99,9386.88,58.07,65.33,0,38.71
2026-06-15 10:26:50,3号栋,26.47,62.71,16.46,1894.7,8900.66,57.31,72.63,0,27.56
2026-06-15 10:41:50,3号栋,26.66,64.49,17.12,1972.39,8163.62,58.31,67.28,0,36.18
2026-06-15 10:56:50,3号栋,26.32,59.41,16.69,2151.91,9749.69,59.59,81.3,0,23.27
2026-06-15 11:11:50,3号栋,26.15,59.51,18.51,2539.5,8582.24,58.59,51.39,0,17.81
2026-06-15 11:26:50,3号栋,27.3,62.19,16.15,1908.27,9793.31,58.51,68.99,0,22.96
2026-06-15 11:41:50,3号栋,26.84,62.33,16.78,2219.21,9220.59,57.25,65.4,0,34.6
2026-06-15 11:56:50,3号栋,27.05,61.89,13.58,1924.72,7866.19,61.15,71.8,0,40.86
2026-06-15 12:11:50,3号栋,27.16,57.48,14.08,2222.37,9144.18,59.07,67.27,0,34.41
2026-06-15 12:26:50,3号栋,27.07,60.47,18.09,2102.13,8411.09,57.97,60.05,0,42.09
2026-06-15 12:41:50,3号栋,26.99,61.37,13.63,2345.38,8750.44,59.31,78.29,0,38.04
2026-06-15 12:56:50,3号栋,26.19,58.21,16.0,1945.74,9400.69,59.6,64.75,0,26.73
2026-06-15 13:11:50,3号栋,27.81,67.43,15.57,2258.89,9022.04,58.99,55.58,0,26.94
2026-06-15 13:26:50,3号栋,26.37,62.56,15.09,1672.63,9195.76,59.44,76.65,0,35.73
2026-06-15 13:41:50,3号栋,26.2,57.29,14.69,2063.26,9444.91,59.5,74.44,0,21.8
2026-06-15 13:56:50,3号栋,27.42,63.19,12.09,2452.81,9020.06,60.3,55.06,0,45.05
2026-06-15 14:11:50,3号栋,26.15,63.41,17.77,1993.45,9662.77,59.98,69.61,0,20.08
2026-06-15 14:26:50,3号栋,27.8,59.3,18.18,1989.33,8361.59,61.09,74.17,0,25.43
2026-06-15 14:41:50,3号栋,27.28,63.84,14.25,2508.01,7942.65,58.26,68.43,0,27.74
2026-06-15 14:56:50,3号栋,26.87,62.23,15.75,2354.76,8556.9,59.98,74.9,0,40.07
2026-06-15 15:11:50,3号栋,26.81,59.45,17.18,2012.58,7549.57,59.37,54.36,0,39.95
2026-06-15 15:26:50,3号栋,26.83,57.94,14.47,1896.33,7958.96,60.42,60.99,0,28.94
2026-06-15 15:41:50,3号栋,27.07,57.14,18.6,2079.43,8151.22,58.46,78.96,0,24.3
2026-06-15 15:56:50,3号栋,26.43,62.8,12.91,2004.31,8116.19,57.74,55.06,0,30.06
2026-06-15 16:11:50,3号栋,26.33,61.06,18.29,1988.73,6937.72,63.37,56.59,0,22.18
2026-06-15 16:26:50,3号栋,25.14,63.9,15.45,2137.54,7484.08,61.54,60.77,0,49.02
2026-06-15 16:41:50,3号栋,26.07,63.87,17.74,2181.0,7270.2,60.18,68.14,0,27.57
2026-06-15 16:56:50,3号栋,26.09,64.22,20.27,2359.16,8495.06,58.25,70.06,0,42.89
2026-06-15 17:11:50,3号栋,25.08,60.77,19.6,1993.26,6163.43,62.57,74.51,0,33.61
2026-06-15 17:26:50,3号栋,25.5,60.87,16.69,2504.25,6953.28,63.85,53.77,0,30.85
2026-06-15 17:41:50,3号栋,25.34,59.58,15.82,2271.75,7096.11,63.85,67.31,0,39.88
2026-06-15 17:56:50,3号栋,25.56,65.1,20.93,2294.5,6337.67,58.42,65.6,0,34.77
2026-06-15 18:11:50,3号栋,25.36,62.67,16.14,2061.04,6251.52,63.22,72.88,0,34.99
2026-06-15 18:26:50,3号栋,25.52,61.0,15.11,2038.73,5988.3,58.67,74.84,0,27.24
2026-06-15 18:41:50,3号栋,24.61,65.63,15.23,2218.99,6276.61,57.24,74.66,0,35.1
2026-06-15 18:56:50,3号栋,25.79,60.39,16.33,2196.16,6182.89,56.6,64.0,0,20.16
2026-06-15 19:11:50,3号栋,24.67,57.49,12.43,2351.99,4994.48,57.54,75.04,0,32.62
2026-06-15 19:26:50,3号栋,24.93,61.41,21.49,2067.38,6140.14,59.39,45.92,0,33.86
2026-06-15 19:41:50,3号栋,24.65,59.64,14.28,2183.35,5442.77,54.57,72.85,0,26.04
2026-06-15 19:56:50,3号栋,23.82,63.63,16.08,2431.52,5486.87,59.51,60.38,0,33.86
2026-06-15 20:11:50,3号栋,23.8,60.04,17.35,2159.39,4554.99,61.69,60.76,0,30.12
2026-06-15 20:26:50,3号栋,23.71,62.61,16.83,2368.44,4248.64,58.6,69.78,0,32.02
2026-06-15 20:41:50,3号栋,23.55,64.36,12.73,2345.14,3905.6,63.28,46.33,0,39.22
2026-06-15 20:56:50,3号栋,23.97,61.01,16.5,2314.66,4086.01,57.88,68.48,0,16.34
2026-06-15 21:11:50,3号栋,23.3,67.83,14.19,2417.85,3618.64,60.53,68.19,0,39.03
2026-06-15 21:26:50,3号栋,23.49,65.72,14.95,2235.13,4034.25,57.27,58.89,0,31.29
2026-06-15 21:41:50,3号栋,23.38,66.63,14.45,2424.17,4339.84,59.49,53.04,0,23.85
2026-06-15 21:56:50,3号栋,23.33,58.17,14.12,1891.79,4584.55,60.75,69.53,0,34.71
2026-06-15 22:11:50,3号栋,23.36,64.67,14.91,2209.62,3804.34,56.87,92.65,0,30.23
2026-06-15 22:26:50,3号栋,23.35,64.26,17.96,2195.9,3495.87,56.5,56.11,0,34.14
2026-06-15 22:41:50,3号栋,23.5,64.19,15.89,1910.83,3959.17,62.39,70.73,0,28.69
2026-06-15 22:56:50,3号栋,23.8,68.6,16.36,1925.94,3137.67,60.76,45.85,0,31.36
2026-06-15 23:11:50,3号栋,23.27,64.82,18.75,2361.2,2047.22,61.36,68.69,0,32.05
2026-06-15 23:26:50,3号栋,22.21,60.19,13.79,1785.28,3127.11,57.92,87.36,0,28.65
2026-06-15 23:41:50,3号栋,23.72,58.61,15.07,2207.66,2674.49,58.67,59.68,0,28.13
2026-06-15 23:56:50,3号栋,24.0,62.5,17.09,2296.22,3434.88,59.35,58.79,0,31.33
2026-06-16 00:11:50,3号栋,23.59,64.0,15.65,2341.85,2928.18,59.58,57.06,0,28.55
2026-06-16 00:26:50,3号栋,23.68,61.93,16.4,1898.84,2870.85,59.03,53.55,0,30.17
2026-06-16 00:41:50,3号栋,22.79,61.91,16.37,1997.13,2826.12,59.67,73.24,0,32.05
2026-06-16 00:56:50,3号栋,22.68,62.54,19.54,2371.63,3299.24,60.96,75.74,0,38.61
2026-06-16 01:11:50,3号栋,23.36,63.88,13.97,1887.83,3207.11,59.65,56.24,0,36.61
2026-06-16 01:26:50,3号栋,22.14,60.68,15.16,1861.02,3875.93,56.79,55.19,0,37.26
2026-06-16 01:41:50,3号栋,23.4,59.53,17.49,2246.24,4295.08,60.32,60.29,0,23.15
2026-06-16 01:56:50,3号栋,22.7,60.09,18.87,2191.88,3411.19,62.54,37.77,0,40.23
2026-06-16 02:11:50,3号栋,23.3,62.62,14.47,2037.26,3675.23,64.28,71.68,0,40.12
2026-06-16 02:26:50,3号栋,23.18,60.54,14.57,2090.63,2404.42,58.06,55.99,0,28.6
2026-06-16 02:41:50,3号栋,23.34,62.47,16.1,2072.0,2449.13,58.36,51.95,0,33.73
2026-06-16 02:56:50,3号栋,23.73,63.62,17.64,2161.58,3169.83,58.02,46.79,0,37.93
2026-06-16 03:11:50,3号栋,23.51,59.25,14.48,2014.89,3933.13,61.65,58.27,0,11.98
2026-06-16 03:26:50,3号栋,23.5,61.43,15.68,2062.79,4020.33,59.65,61.5,0,33.3
2026-06-16 03:41:50,3号栋,23.38,60.77,18.89,2300.16,4325.09,61.97,66.95,0,37.43
2026-06-16 03:56:50,3号栋,22.8,62.15,15.76,2523.82,4375.44,58.25,65.13,0,31.34
2026-06-16 04:11:50,3号栋,24.23,59.71,16.85,2142.65,4679.43,58.06,56.27,0,39.39
2026-06-16 04:26:50,3号栋,23.48,59.79,16.03,2033.91,4095.7,59.72,46.69,0,21.94
2026-06-16 04:41:50,3号栋,25.03,62.66,14.64,2271.93,4821.87,61.5,61.25,0,37.88
2026-06-16 04:56:50,3号栋,22.99,59.63,16.46,2254.21,4082.32,60.03,55.26,0,27.78
2026-06-16 05:11:50,3号栋,25.0,63.56,14.13,1976.83,5062.31,59.46,55.92,0,38.33
2026-06-16 05:26:50,3号栋,24.66,62.56,13.6,2421.74,3857.81,61.18,71.67,0,26.54
2026-06-16 05:41:50,3号栋,25.13,61.62,16.25,2256.19,6861.18,62.2,69.57,0,22.95
2026-06-16 05:56:50,3号栋,24.56,60.12,17.77,2216.38,4705.64,59.68,53.79,0,31.21
2026-06-16 06:11:50,3号栋,24.58,61.8,17.63,2177.67,5855.5,59.92,69.26,0,21.14
2026-06-16 06:26:50,3号栋,25.14,64.38,17.28,2199.84,6370.81,60.42,70.1,0,14.08
2026-06-16 06:41:50,3号栋,24.23,63.76,13.12,2268.59,5874.92,57.52,65.61,0,31.61
2026-06-16 06:56:50,3号栋,26.06,60.5,19.01,2258.77,5720.43,61.11,68.69,0,32.41
2026-06-16 07:11:50,3号栋,25.66,60.55,14.48,2340.17,6722.03,59.35,65.63,0,33.44
2026-06-16 07:26:50,3号栋,24.81,64.32,16.37,2147.75,7049.42,59.99,70.08,0,34.3
2026-06-16 07:41:50,3号栋,25.88,64.45,17.9,2156.19,6272.55,62.85,60.56,0,27.98
2026-06-16 07:56:50,3号栋,24.66,62.42,16.43,1885.26,7060.63,58.52,89.23,0,25.45
2026-06-16 08:11:50,3号栋,25.79,60.0,18.68,2113.73,7201.23,60.93,49.09,0,36.58
2026-06-16 08:26:50,3号栋,26.9,62.88,17.4,2362.3,8418.54,61.93,67.85,0,41.03
2026-06-16 08:41:50,3号栋,25.56,63.3,14.12,2114.88,6022.4,60.32,56.34,0,40.02
2026-06-16 08:56:50,3号栋,26.2,63.99,13.96,2395.96,8616.61,61.04,71.0,0,33.76
2026-06-16 09:11:50,3号栋,26.16,63.27,13.12,2104.73,7304.75,58.11,69.5,0,36.36
2026-06-16 09:26:50,3号栋,26.45,62.09,12.36,2113.77,7849.6,58.19,69.22,0,26.01
2026-06-16 09:41:50,3号栋,26.12,57.57,15.54,1970.72,8229.88,57.61,64.11,0,31.08
2026-06-16 09:56:50,3号栋,27.26,62.74,12.45,1935.31,8217.88,57.65,33.95,0,45.31
2026-06-16 10:11:50,3号栋,27.1,62.79,14.91,2273.82,8318.9,59.92,54.34,0,46.33
2026-06-16 10:26:50,3号栋,25.95,64.21,16.21,2090.39,8754.58,60.98,76.64,0,34.41
2026-06-16 10:41:50,3号栋,26.29,61.86,19.76,2457.82,9125.46,61.1,70.14,0,41.86
2026-06-16 10:56:50,3号栋,26.51,59.04,16.27,2024.77,8143.57,58.07,88.11,0,34.11
2026-06-16 11:11:50,3号栋,27.12,59.3,12.44,2024.47,9692.43,60.18,69.55,0,40.15
2026-06-16 11:26:50,3号栋,26.64,64.52,14.86,2469.53,9194.48,55.93,55.84,0,19.01
2026-06-16 11:41:50,3号栋,27.52,61.7,11.67,2263.43,8704.75,56.55,80.54,0,35.9
2026-06-16 11:56:50,3号栋,26.79,60.95,13.1,1927.37,9615.79,58.57,63.62,0,17.23
2026-06-16 12:11:50,3号栋,26.35,62.96,16.88,2538.96,9747.9,59.05,67.9,0,30.16
2026-06-16 12:26:50,3号栋,28.03,64.04,16.47,2228.36,9798.84,60.67,79.6,0,18.52
2026-06-16 12:41:50,3号栋,27.24,60.71,19.64,2497.56,9092.84,62.58,81.45,0,35.07
2026-06-16 12:56:50,3号栋,28.24,61.68,15.7,2361.46,8899.52,59.68,78.22,0,36.64
2026-06-16 13:11:50,3号栋,26.09,62.48,14.74,2361.34,9321.42,62.46,72.12,0,40.91
2026-06-16 13:26:50,3号栋,26.6,63.35,20.07,2050.55,9873.2,58.41,54.78,0,35.58
2026-06-16 13:41:50,3号栋,27.3,63.57,14.21,2275.19,8630.55,56.54,54.36,0,28.59
2026-06-16 13:56:50,3号栋,27.2,64.05,13.18,2258.68,8384.98,60.77,57.37,0,25.99
2026-06-16 14:11:50,3号栋,27.14,60.57,15.5,1744.29,9144.36,61.15,63.62,0,22.06
2026-06-16 14:26:50,3号栋,27.34,60.41,15.22,2650.69,8319.26,61.0,69.29,0,37.81
2026-06-16 14:41:50,3号栋,26.88,62.5,16.67,2177.9,9426.72,56.89,73.65,0,40.34
2026-06-16 14:56:50,3号栋,27.09,63.98,15.94,1814.49,8634.94,57.53,56.23,0,24.24
2026-06-16 15:11:50,3号栋,26.18,60.55,11.37,2328.33,9300.44,60.73,61.06,0,31.93
2026-06-16 15:26:50,3号栋,26.21,61.93,16.05,2020.07,9031.72,56.54,70.29,0,31.61
2026-06-16 15:41:50,3号栋,27.37,62.43,15.41,2138.74,8210.23,57.23,56.02,0,20.46
2026-06-16 15:56:50,3号栋,25.96,61.93,16.73,1792.42,8121.67,60.64,61.35,0,26.85
2026-06-16 16:11:50,3号栋,25.8,60.66,14.86,2223.05,8717.53,58.03,59.72,0,31.19
2026-06-16 16:26:50,3号栋,25.66,63.94,11.39,2082.07,7972.84,58.92,54.62,0,34.85
2026-06-16 16:41:50,3号栋,26.46,62.17,14.53,2279.53,7362.66,61.0,78.06,0,12.08
2026-06-16 16:56:50,3号栋,26.06,58.27,21.01,2094.66,7936.87,59.44,55.0,0,24.75
2026-06-16 17:11:50,3号栋,26.32,63.66,20.02,2199.38,6977.96,58.98,60.29,0,24.3
2026-06-16 17:26:50,3号栋,25.57,60.17,17.01,2222.29,6977.84,62.86,62.41,0,37.19
2026-06-16 17:41:50,3号栋,26.55,64.36,18.43,2126.95,6948.82,56.88,68.26,0,35.3
2026-06-16 17:56:50,3号栋,25.54,63.8,13.71,2515.26,7284.88,59.37,61.28,0,34.92
2026-06-16 18:11:50,3号栋,25.77,61.95,16.42,2191.91,6941.96,58.78,62.59,0,43.24
2026-06-16 18:26:50,3号栋,25.08,64.02,14.31,2147.23,6793.16,58.16,61.03,0,32.22
2026-06-16 18:41:50,3号栋,24.51,60.92,16.35,2197.62,6691.12,62.6,53.7,0,30.89
2026-06-16 18:56:50,3号栋,25.34,64.78,17.57,2246.47,6384.22,60.86,53.4,0,32.23
2026-06-16 19:11:50,3号栋,25.22,61.33,16.39,2139.78,4110.97,59.55,65.63,0,26.34
2026-06-16 19:26:50,3号栋,23.91,59.98,17.66,2582.79,5959.11,56.82,70.5,0,24.69
2026-06-16 19:41:50,3号栋,24.2,60.82,17.54,2380.14,5218.88,59.35,66.74,0,34.54
2026-06-16 19:56:50,3号栋,25.08,59.18,16.17,1974.68,5242.42,59.06,62.07,0,23.76
2026-06-16 20:11:50,3号栋,23.26,57.56,15.87,2102.08,4200.24,62.16,53.04,0,41.33
2026-06-16 20:26:50,3号栋,24.82,57.84,16.31,2108.35,3082.31,56.62,70.16,0,46.15
2026-06-16 20:41:50,3号栋,24.46,62.39,16.09,2524.82,5612.33,58.34,42.23,0,13.21
2026-06-16 20:56:50,3号栋,24.67,61.65,16.5,1830.15,4161.61,58.92,64.41,0,26.81
2026-06-16 21:11:50,3号栋,23.07,60.18,18.55,2237.24,4217.69,57.72,32.0,0,25.82
2026-06-16 21:26:50,3号栋,23.16,62.44,22.7,2327.32,5279.59,60.65,55.28,0,32.78
2026-06-16 21:41:50,3号栋,24.48,65.4,14.98,2238.92,3196.98,61.16,77.78,0,30.32
2026-06-16 21:56:50,3号栋,23.26,62.47,16.96,2204.51,4000.97,59.17,71.59,0,35.89
2026-06-16 22:11:50,3号栋,22.78,59.72,15.62,2335.65,3504.84,58.23,64.01,0,27.35
2026-06-16 22:26:50,3号栋,23.72,62.41,15.5,2234.59,4088.33,58.37,65.88,0,29.44
2026-06-16 22:41:50,3号栋,23.49,60.44,16.35,2409.85,2962.31,56.85,48.83,0,20.63
2026-06-16 22:56:50,3号栋,23.57,58.93,15.53,2311.94,3639.14,58.74,63.7,0,30.86
2026-06-16 23:11:50,3号栋,22.96,61.32,35.6,3850.15,4368.89,58.52,60.63,0,19.34
2026-06-16 23:26:50,3号栋,22.67,65.55,30.08,4072.14,2506.88,57.41,57.92,0,29.49
2026-06-16 23:41:50,3号栋,23.54,62.65,30.3,3661.62,2969.03,57.68,52.89,0,38.22
2026-06-16 23:56:50,3号栋,22.16,64.98,30.44,3533.78,3498.44,62.48,72.26,0,34.01
2026-06-17 00:11:50,3号栋,23.55,58.31,30.08,3506.05,3637.79,58.75,70.23,0,34.29
2026-06-17 00:26:50,3号栋,22.58,60.57,33.72,3533.19,3087.91,57.95,58.15,0,29.63
2026-06-17 00:41:50,3号栋,22.62,59.82,31.7,3519.34,2620.14,57.63,60.53,0,37.55
2026-06-17 00:56:50,3号栋,23.76,60.29,35.43,3487.34,3567.25,58.07,53.17,0,24.04
2026-06-17 01:11:50,3号栋,23.05,62.91,32.47,3499.49,2633.73,57.68,60.41,0,28.32
2026-06-17 01:26:50,3号栋,22.6,62.28,35.65,3587.34,2911.81,60.63,55.71,0,35.35
2026-06-17 01:41:50,3号栋,22.72,65.41,31.82,3564.28,2834.22,58.49,75.09,0,19.85
2026-06-17 01:56:50,3号栋,22.74,60.62,31.1,3634.06,2382.95,58.71,60.38,0,24.98
2026-06-17 02:11:50,3号栋,23.62,63.58,30.97,3734.39,2350.28,58.67,71.86,0,26.61
2026-06-17 02:26:50,3号栋,22.91,66.3,34.77,3781.8,4000.26,55.06,53.58,0,26.24
2026-06-17 02:41:50,3号栋,23.16,60.77,26.03,3765.49,3702.64,62.72,53.7,0,23.04
2026-06-17 02:56:50,3号栋,21.94,61.16,32.93,3565.93,4502.53,59.0,62.44,0,19.1
2026-06-17 03:11:50,3号栋,23.74,57.79,32.52,3833.17,4591.26,57.47,63.47,0,34.51
2026-06-17 03:26:50,3号栋,23.81,60.01,26.34,3757.68,3835.36,58.38,69.55,0,29.64
2026-06-17 03:41:50,3号栋,22.93,57.88,28.87,4166.89,4273.0,59.89,59.65,0,28.02
2026-06-17 03:56:50,3号栋,24.18,60.76,32.28,3618.6,4881.69,61.0,74.54,0,25.32
2026-06-17 04:11:50,3号栋,24.54,61.12,31.35,4015.29,4016.82,59.92,66.65,0,34.16
2026-06-17 04:26:50,3号栋,23.78,65.92,28.54,3980.06,5145.74,63.31,46.01,0,23.05
2026-06-17 04:41:50,3号栋,24.75,57.99,27.92,3590.62,4634.21,62.7,60.52,0,25.13
2026-06-17 04:56:50,3号栋,24.16,62.68,32.01,3652.69,3560.67,57.68,76.28,0,31.5
2026-06-17 05:11:50,3号栋,24.33,63.98,28.87,3643.22,5336.78,58.63,63.17,0,28.5
2026-06-17 05:26:50,3号栋,23.79,62.11,28.47,3721.41,5954.96,58.95,50.18,0,28.98
2026-06-17 05:41:50,3号栋,24.07,62.93,30.83,4030.24,5849.39,59.21,69.19,0,26.85
2026-06-17 05:56:50,3号栋,24.51,61.02,32.66,3974.88,5667.22,61.36,71.48,0,34.41
2026-06-17 06:11:50,3号栋,24.44,65.15,34.74,3641.51,5865.6,60.74,67.73,0,28.38
2026-06-17 06:26:50,3号栋,24.38,62.36,32.23,3833.45,6225.59,58.97,72.13,0,30.53
2026-06-17 06:41:50,3号栋,24.77,61.38,27.64,3651.84,6395.16,60.19,77.59,0,27.9
2026-06-17 06:56:50,3号栋,25.25,63.33,35.81,3717.24,5528.85,61.21,81.28,0,27.92
2026-06-17 07:11:50,3号栋,25.95,64.2,33.16,3713.4,6484.76,59.35,67.56,0,39.16
2026-06-17 07:26:50,3号栋,25.69,60.99,32.24,3860.3,7023.8,57.84,61.03,0,38.97
2026-06-17 07:41:50,3号栋,24.83,57.56,34.14,3790.57,7137.36,57.36,69.79,0,32.2
2026-06-17 07:56:50,3号栋,24.73,64.59,31.45,3609.07,6645.0,55.48,68.3,0,32.09
2026-06-17 08:11:50,3号栋,25.91,64.3,28.36,3568.93,7138.68,58.96,63.63,0,35.26
2026-06-17 08:26:50,3号栋,25.83,59.99,34.5,4170.61,7635.33,58.0,77.67,0,20.09
2026-06-17 08:41:50,3号栋,25.84,60.35,28.81,3632.28,7131.6,59.54,63.19,0,26.71
2026-06-17 08:56:50,3号栋,25.82,61.28,32.75,3658.6,7976.03,60.68,68.63,0,42.75
2026-06-17 09:11:50,3号栋,25.86,60.8,34.66,3636.82,6782.72,59.11,64.28,0,10.79
2026-06-17 09:26:50,3号栋,27.09,60.32,31.79,3643.09,7546.1,57.37,54.19,0,42.86
2026-06-17 09:41:50,3号栋,26.35,60.7,29.26,3927.51,8922.38,61.88,68.1,0,35.01
2026-06-17 09:56:50,3号栋,25.81,61.25,29.76,3323.18,8718.8,58.12,74.87,0,38.68
2026-06-17 10:11:50,3号栋,27.02,62.97,29.9,4059.85,8692.65,60.12,57.02,0,26.59
2026-06-17 10:26:50,3号栋,26.98,62.18,29.55,3400.6,8036.12,61.91,57.36,0,31.24
2026-06-17 10:41:50,3号栋,27.46,59.5,29.67,3534.53,9480.12,63.5,71.25,0,41.2
2026-06-17 10:56:50,3号栋,26.45,65.64,31.66,3858.91,8618.32,58.98,79.86,0,37.22
2026-06-17 11:11:50,3号栋,27.66,62.26,29.43,3571.62,9024.81,58.26,52.76,0,44.94
2026-06-17 11:26:50,3号栋,26.67,62.02,31.72,3570.65,9698.73,57.28,65.95,0,35.3
